airline,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
1,1,1,0,4,5,1,26.92,8,9141
1,1,1,0,4,5,1,26.92,9,9141
1,1,1,0,4,5,1,26.92,10,12722
1,1,1,0,4,5,1,26.92,11,9141
1,1,1,0,4,5,1,26.92,12,9141
1,1,1,0,4,5,1,26.92,13,9141
1,1,1,0,4,5,1,26.92,15,9719
1,1,1,0,4,5,1,26.92,16,6457
1,1,1,0,4,5,1,26.92,17,4672
1,1,1,0,4,5,1,26.92,18,4672
1,1,1,0,4,5,1,26.92,19,5092
1,1,1,0,4,5,1,26.92,23,5092
1,1,1,0,4,5,1,26.92,24,5092
1,1,1,0,4,5,1,26.92,25,4672
1,1,1,0,4,5,1,26.92,26,4357
1,1,1,0,4,5,1,26.92,27,5092
1,1,1,0,4,5,1,26.92,33,5092
1,1,1,0,4,5,1,26.92,37,4672
1,1,1,0,4,5,1,26.92,38,5092
1,1,1,0,4,5,1,26.92,43,4357
1,1,4,0,0,5,1,26.92,46,4357
1,1,4,0,0,5,1,26.92,47,4357
1,1,4,0,0,5,1,26.92,48,4357
1,1,4,0,0,5,1,26.92,49,4357
5,2,1,0,4,5,0,26.92,47,41281
5,2,1,0,4,5,0,26.92,48,41281
1,2,2,0,5,3,0,26.92,45,39321
1,2,2,0,5,3,0,26.92,47,39321
1,2,1,0,4,1,0,26.92,2,50894
1,2,5,0,5,1,0,26.92,2,54377
1,2,1,0,4,1,0,26.92,3,48718
1,2,5,0,5,1,0,26.92,5,47657
1,2,1,0,4,1,0,26.92,5,53198
1,2,1,0,4,1,0,26.92,6,45257
1,2,1,0,4,1,0,26.92,7,45257
1,2,1,0,4,1,0,26.92,8,45257
1,2,1,0,4,1,0,26.92,9,45257
1,2,5,0,5,1,0,26.92,9,47657
1,2,1,0,4,1,0,26.92,10,45257
1,2,1,0,4,1,0,26.92,11,45257
1,2,1,0,4,1,0,26.92,12,45257
1,2,5,0,5,1,0,26.92,12,47657
1,2,1,0,4,1,0,26.92,13,45257
1,2,1,0,4,1,0,26.92,14,45257
1,2,1,0,4,1,0,26.92,15,45257
1,2,1,0,4,1,0,26.92,16,45257
1,2,5,0,5,1,0,26.92,16,47657
1,2,1,0,4,1,0,26.92,17,45257
1,2,1,0,4,1,0,26.92,18,45257
1,2,1,0,4,1,0,26.92,19,45257
1,2,5,0,5,1,0,26.92,19,47657
1,2,1,0,4,1,0,26.92,20,45257
1,2,1,0,4,1,0,26.92,21,45257
1,2,1,0,4,1,0,26.92,22,45257
1,2,1,0,4,1,0,26.92,23,45257
1,2,5,0,5,1,0,26.92,23,47657
1,2,1,0,4,1,0,26.92,24,45257
1,2,1,0,4,1,0,26.92,25,45257
1,2,1,0,4,1,0,26.92,26,45257
1,2,5,0,5,1,0,26.92,26,47657
1,2,1,0,4,1,0,26.92,27,45257
1,2,1,0,4,1,0,26.92,28,45257
1,2,1,0,4,1,0,26.92,29,45257
1,2,1,0,4,1,0,26.92,30,45257
1,2,5,0,5,1,0,26.92,30,47657
1,2,1,0,4,1,0,26.92,31,45257
1,2,1,0,4,1,0,26.92,32,45257
1,2,1,0,4,1,0,26.92,33,45257
1,2,5,0,5,1,0,26.92,33,47657
1,2,1,0,4,1,0,26.92,34,45257
1,2,1,0,4,1,0,26.92,35,45257
1,2,1,0,4,1,0,26.92,36,45257
1,2,1,0,4,1,0,26.92,37,45257
1,2,5,0,5,1,0,26.92,37,47657
1,2,1,0,4,1,0,26.92,38,45257
1,2,1,0,4,1,0,26.92,39,45257
1,2,1,0,4,1,0,26.92,40,45257
1,2,5,0,5,1,0,26.92,40,47657
1,2,1,0,4,1,0,26.92,41,45257
1,2,1,0,4,1,0,26.92,42,45257
1,2,1,0,4,1,0,26.92,43,45257
1,2,1,0,4,1,0,26.92,44,45257
1,2,1,0,4,1,0,26.92,45,45257
1,2,1,0,4,1,0,26.92,46,45257
1,2,1,0,4,1,0,26.92,47,45257
1,2,1,0,4,1,0,26.92,48,45257
1,2,1,0,4,1,0,26.92,49,45257
5,5,2,0,5,0,0,26.92,1,78240
5,5,2,0,5,0,0,26.92,2,90644
5,5,2,0,5,0,0,26.92,3,72752
1,5,4,0,0,3,0,26.92,44,32230
1,5,4,0,0,3,0,26.92,46,32230
5,0,2,0,5,5,0,26.92,1,95374
5,0,2,0,5,4,0,26.92,2,73388
1,3,2,0,2,4,0,26.92,2,54484
1,3,2,0,2,4,0,26.92,4,51707
1,3,2,0,2,4,0,26.92,7,51707
1,3,2,0,2,4,0,26.92,9,51707
1,3,2,0,2,4,0,26.92,10,51707
1,3,2,0,2,4,0,26.92,15,51707
1,3,2,0,2,4,0,26.92,18,51707
1,3,2,0,2,4,0,26.92,19,51707
1,3,2,0,2,4,0,26.92,24,51707
1,3,2,0,2,4,0,26.92,27,51707
1,3,2,0,2,4,0,26.92,29,51707
1,3,2,0,2,4,0,26.92,37,51707
5,3,0,0,2,1,0,26.92,2,70714
5,3,0,0,2,1,0,26.92,3,53947
5,3,0,0,2,1,0,26.92,21,51707
5,3,0,0,2,1,0,26.92,22,51707
5,3,0,0,2,1,0,26.92,24,58282
5,3,0,0,2,1,0,26.92,25,51707
5,3,0,0,2,1,0,26.92,26,51707
5,3,0,0,2,1,0,26.92,27,51707
5,3,0,0,2,1,0,26.92,29,51707
5,3,0,0,2,1,0,26.92,30,51707
5,3,0,0,2,1,0,26.92,33,51707
5,3,0,0,2,1,0,26.92,42,51707
5,3,0,0,2,1,0,26.92,43,51707
1,3,4,0,0,1,0,26.92,45,51595
5,3,1,0,4,1,0,26.92,45,64139
5,3,1,0,4,1,0,26.92,46,51707
1,3,4,0,0,1,0,26.92,46,51595
5,3,1,0,4,1,0,26.92,47,51707
1,3,4,0,0,1,0,26.92,47,51595
5,3,1,0,4,1,0,26.92,48,51707
1,3,4,0,0,1,0,26.92,48,51595
5,3,1,0,4,1,0,26.92,49,51707
1,3,4,0,0,1,0,26.92,49,51595
5,1,4,0,0,2,0,26.92,3,64225
1,1,1,0,4,5,0,26.92,5,49553
1,2,0,0,0,5,1,26.83,4,8790
1,2,0,0,0,5,1,26.83,6,9525
1,2,0,0,0,5,1,26.83,11,9945
1,2,0,0,0,5,1,26.83,13,8160
1,2,0,0,0,5,1,26.83,20,3554
1,2,0,0,0,5,1,26.83,25,3554
1,2,0,0,0,5,1,26.83,27,3554
1,2,0,0,0,5,1,26.83,32,3554
1,2,0,0,0,5,1,26.83,34,3554
1,2,0,0,0,5,1,26.83,39,3554
1,2,0,0,0,5,1,26.83,41,3764
5,2,1,0,4,3,1,26.83,46,5761
5,2,1,0,4,3,1,26.83,47,5761
4,2,2,0,5,1,1,26.83,44,4942
5,5,2,0,5,0,1,26.83,1,11307
1,5,2,0,5,0,1,26.83,4,8936
1,5,2,0,5,0,1,26.83,5,14501
1,5,2,0,5,0,1,26.83,45,3633
1,5,2,0,5,0,1,26.83,46,3633
1,5,5,0,5,0,1,26.83,46,6116
1,5,2,0,5,0,1,26.83,48,3633
1,5,1,0,4,4,1,26.83,2,13926
1,5,4,0,0,4,1,26.83,5,9566
1,5,4,0,0,4,1,26.83,7,9566
1,5,4,0,0,4,1,26.83,9,11246
1,5,4,0,0,4,1,26.83,12,8358
1,5,4,0,0,4,1,26.83,14,8358
1,5,4,0,0,4,1,26.83,16,7000
1,5,4,0,0,4,1,26.83,19,5635
1,5,4,0,0,4,1,26.83,21,5360
1,5,4,0,0,4,1,26.83,23,5635
1,5,4,0,0,4,1,26.83,26,5360
1,5,4,0,0,4,1,26.83,28,5360
1,5,4,0,0,4,1,26.83,30,5635
1,5,4,0,0,4,1,26.83,33,5360
1,5,4,0,0,4,1,26.83,35,5898
1,5,4,0,0,4,1,26.83,37,5623
1,5,4,0,0,4,1,26.83,40,5360
1,5,4,0,0,4,1,26.83,42,5360
1,5,4,0,0,4,1,26.83,44,5360
1,5,4,0,0,4,1,26.83,49,5360
1,5,2,0,5,3,1,26.83,2,10777
1,5,2,0,5,3,1,26.83,3,10777
1,5,1,0,4,3,1,26.83,23,5625
1,5,1,0,4,3,1,26.83,26,5625
1,5,1,0,4,3,1,26.83,33,5625
1,5,1,0,4,3,1,26.83,40,5625
1,5,4,1,0,1,1,26.83,3,16333
1,5,4,1,0,1,1,26.83,7,15146
1,5,4,1,0,1,1,26.83,14,14516
1,5,4,1,0,1,1,26.83,17,8528
1,5,4,1,0,1,1,26.83,18,7793
1,0,2,0,5,5,1,26.83,8,9694
1,0,1,0,4,4,1,26.83,3,14314
5,0,2,1,5,4,1,26.83,5,14019
5,0,2,1,5,4,1,26.83,6,14019
5,0,2,1,5,4,1,26.83,6,14554
5,0,2,1,5,4,1,26.83,6,15090
5,0,2,1,5,4,1,26.83,7,15090
5,0,2,1,5,4,1,26.83,9,15090
5,0,2,1,5,4,1,26.83,16,7631
5,0,2,1,5,4,1,26.83,20,6956
5,0,2,1,5,4,1,26.83,20,7106
5,0,2,1,5,4,1,26.83,23,6956
5,0,2,1,5,4,1,26.83,23,7106
5,0,2,1,5,4,1,26.83,24,6956
5,0,2,1,5,4,1,26.83,24,7106
5,0,2,1,5,4,1,26.83,37,7631
1,0,1,0,4,3,1,26.83,45,6200
1,0,1,0,4,3,1,26.83,46,6200
1,0,1,0,4,3,1,26.83,48,6200
1,0,1,0,4,3,1,26.83,49,6200
1,4,2,0,5,5,1,26.83,9,11214
1,4,2,0,5,5,1,26.83,16,5820
1,4,2,0,5,5,1,26.83,23,18008
1,4,2,0,5,5,1,26.83,30,13598
1,4,2,0,5,5,1,26.83,37,6666
1,4,2,0,5,5,1,26.83,44,8976
1,4,4,0,0,0,1,26.83,3,16782
4,3,2,0,2,2,1,26.83,3,6448
1,3,0,0,0,2,1,26.83,3,11488
4,3,2,0,2,2,1,26.83,5,6448
1,3,0,0,0,2,1,26.83,5,11488
4,3,2,0,2,2,1,26.83,7,6448
4,3,2,0,2,2,1,26.83,10,6238
4,3,2,0,2,2,1,26.83,12,6238
4,3,2,0,2,2,1,26.83,14,6238
4,3,2,0,2,2,1,26.83,17,3775
1,3,0,0,0,2,1,26.83,17,5697
4,3,2,0,2,2,1,26.83,19,3775
1,3,0,0,0,2,1,26.83,19,6117
4,3,2,0,2,2,1,26.83,21,3775
4,3,2,0,2,2,1,26.83,24,3775
4,3,2,0,2,2,1,26.83,26,3775
1,3,0,0,0,2,1,26.83,26,6117
4,3,2,0,2,2,1,26.83,28,3775
4,3,2,0,2,2,1,26.83,31,10121
4,3,2,0,2,2,1,26.83,33,10121
4,3,2,0,2,2,1,26.83,35,10121
4,3,2,0,2,2,1,26.83,38,10121
4,3,2,0,2,2,1,26.83,40,10121
4,3,2,0,2,2,1,26.83,42,10121
1,1,1,0,4,2,1,26.83,17,4494
1,1,1,0,4,2,1,26.83,21,3916
1,1,1,0,4,2,1,26.83,31,3916
1,1,1,0,4,2,1,26.83,35,3916
1,1,1,0,4,2,1,26.83,38,3916
1,1,1,0,4,2,1,26.83,41,3916
1,1,1,0,4,2,1,26.83,42,3916
5,1,1,0,4,5,1,26.83,10,11069
1,1,1,1,4,4,1,26.83,3,20373
1,1,1,1,4,4,1,26.83,7,13758
1,1,1,1,4,4,1,26.83,8,15123
1,1,1,1,4,4,1,26.83,9,15123
1,1,1,0,4,4,1,26.83,10,13758
1,1,1,1,4,4,1,26.83,11,13758
1,1,1,0,4,4,1,26.83,16,6044
1,1,1,0,4,4,1,26.83,17,6569
1,1,1,0,4,4,1,26.83,18,5624
1,1,1,0,4,4,1,26.83,23,5098
1,1,1,0,4,4,1,26.83,24,5519
1,1,1,0,4,4,1,26.83,25,4678
1,1,1,0,4,4,1,26.83,26,4784
1,1,1,0,4,4,1,26.83,27,5098
1,1,1,0,4,4,1,26.83,28,5099
1,1,1,0,4,4,1,26.83,30,5519
1,1,1,0,4,4,1,26.83,32,5099
1,1,1,0,4,4,1,26.83,34,5519
1,1,1,0,4,4,1,26.83,36,4784
1,1,1,0,4,4,1,26.83,37,5099
1,1,1,0,4,4,1,26.83,38,5519
1,1,1,0,4,4,1,26.83,39,5099
1,1,1,0,4,4,1,26.83,40,4784
1,1,1,0,4,4,1,26.83,41,4784
1,1,1,0,4,4,1,26.83,42,4784
1,1,1,0,4,4,1,26.83,43,4784
1,1,1,0,4,4,1,26.83,44,5099
1,1,1,0,4,4,1,26.83,45,4784
1,1,1,0,4,4,1,26.83,46,4784
1,1,1,0,4,4,1,26.83,47,4784
1,1,1,0,4,4,1,26.83,48,4784
1,1,1,0,4,4,1,26.83,49,4784
1,1,1,0,4,3,1,26.83,45,3979
1,1,1,0,4,3,1,26.83,46,3979
1,1,1,0,4,3,1,26.83,47,3979
1,1,1,0,4,3,1,26.83,48,3979
1,1,1,0,4,3,1,26.83,49,3979
5,2,2,0,5,5,0,26.83,1,63737
5,2,2,0,5,5,0,26.83,2,95657
5,2,2,0,5,5,0,26.83,3,70793
1,2,0,0,0,5,0,26.83,4,29622
1,2,0,0,0,5,0,26.83,6,29622
1,2,0,0,0,5,0,26.83,11,38022
1,2,0,0,0,5,0,26.83,13,29622
1,2,0,0,0,5,0,26.83,18,29622
1,2,0,0,0,5,0,26.83,20,29622
1,2,0,0,0,5,0,26.83,25,29622
1,2,0,0,0,5,0,26.83,27,29622
1,2,0,0,0,5,0,26.83,32,29622
1,2,0,0,0,5,0,26.83,34,29622
1,2,0,0,0,5,0,26.83,39,29622
1,2,0,0,0,5,0,26.83,41,29622
5,5,2,0,5,0,0,26.83,2,102404
5,5,2,0,5,0,0,26.83,4,91949
1,5,5,0,5,0,0,26.83,46,55982
1,0,1,0,4,4,0,26.83,2,62748
1,0,1,0,4,4,0,26.83,3,61628
1,0,1,0,4,3,0,26.83,45,56476
1,0,1,0,4,3,0,26.83,46,56476
1,0,1,0,4,3,0,26.83,48,56476
1,0,1,0,4,3,0,26.83,49,56476
1,4,2,0,5,5,0,26.83,2,54292
1,4,2,0,5,5,0,26.83,4,45776
5,4,2,0,5,5,0,26.83,4,59254
5,4,2,0,5,5,0,26.83,6,59254
5,4,2,1,5,5,0,26.83,7,59254
1,4,2,0,5,5,0,26.83,9,45776
1,4,2,0,5,5,0,26.83,11,45776
5,4,2,1,5,5,0,26.83,15,59254
1,4,2,0,5,5,0,26.83,16,64499
5,4,2,0,5,5,0,26.83,16,81598
5,4,2,1,5,5,0,26.83,17,59254
5,4,2,1,5,5,0,26.83,18,59254
1,4,2,0,5,5,0,26.83,18,64499
5,4,2,1,5,5,0,26.83,18,69065
5,4,2,1,5,5,0,26.83,19,59254
5,4,2,1,5,5,0,26.83,20,59254
5,4,2,1,5,5,0,26.83,21,59254
5,4,2,1,5,5,0,26.83,22,59254
5,4,2,1,5,5,0,26.83,22,69065
1,4,2,0,5,5,0,26.83,23,45776
5,4,2,0,5,5,0,26.83,23,59254
5,4,2,0,5,5,0,26.83,23,69065
5,4,2,0,5,5,0,26.83,24,82617
1,4,2,0,5,5,0,26.83,25,45776
5,4,2,0,5,5,0,26.83,25,59254
5,4,2,1,5,5,0,26.83,26,59254
5,4,2,1,5,5,0,26.83,27,59254
5,4,2,1,5,5,0,26.83,28,59254
5,4,2,1,5,5,0,26.83,29,74273
1,4,2,0,5,5,0,26.83,30,45776
5,4,2,0,5,5,0,26.83,30,74273
5,4,2,1,5,5,0,26.83,31,59254
1,4,2,0,5,5,0,26.83,32,45776
5,4,2,1,5,5,0,26.83,32,59254
5,4,2,1,5,5,0,26.83,32,69065
5,4,2,1,5,5,0,26.83,33,59254
5,4,2,1,5,5,0,26.83,34,59254
5,4,2,1,5,5,0,26.83,35,59254
5,4,2,0,5,5,0,26.83,36,59254
1,4,2,0,5,5,0,26.83,37,45776
5,4,2,0,5,5,0,26.83,37,59254
5,4,2,1,5,5,0,26.83,38,59254
1,4,2,0,5,5,0,26.83,39,45776
5,4,2,1,5,5,0,26.83,39,59254
5,4,2,1,5,5,0,26.83,40,59254
5,4,2,0,5,5,0,26.83,41,59254
5,4,2,1,5,5,0,26.83,42,59254
5,4,2,1,5,5,0,26.83,43,59254
1,4,2,0,5,5,0,26.83,44,45776
5,4,2,0,5,5,0,26.83,44,59254
5,4,2,1,5,5,0,26.83,45,59254
5,4,2,1,5,5,0,26.83,46,59254
5,4,2,1,5,5,0,26.83,47,59254
5,4,2,1,5,5,0,26.83,48,59254
5,4,2,1,5,5,0,26.83,49,59254
1,3,0,0,0,2,0,26.83,2,49063
1,3,0,0,0,2,0,26.83,3,47943
1,3,0,0,0,2,0,26.83,5,44583
1,3,0,0,0,2,0,26.83,9,44583
1,3,0,0,0,2,0,26.83,10,44583
1,3,0,0,0,2,0,26.83,12,44583
1,1,1,0,4,2,0,26.83,7,45185
1,1,1,0,4,4,0,26.83,2,60426
1,1,1,0,4,4,0,26.83,3,59306
1,1,1,0,4,4,0,26.83,4,55377
1,1,1,0,4,4,0,26.83,5,55377
1,1,1,0,4,4,0,26.83,6,55377
1,1,1,0,4,4,0,26.83,7,55377
1,1,1,0,4,4,0,26.83,8,55377
1,1,1,0,4,4,0,26.83,9,55377
1,1,1,0,4,4,0,26.83,10,55377
1,1,1,0,4,4,0,26.83,12,55377
1,1,1,0,4,4,0,26.83,13,55377
1,1,1,0,4,4,0,26.83,14,55377
1,1,1,0,4,4,0,26.83,15,55377
1,1,1,0,4,4,0,26.83,16,55377
1,1,1,0,4,4,0,26.83,18,55377
1,1,1,0,4,4,0,26.83,19,55377
1,1,1,0,4,4,0,26.83,20,55377
1,1,1,0,4,4,0,26.83,21,55377
1,1,1,0,4,4,0,26.83,22,55377
1,1,1,0,4,4,0,26.83,23,55377
1,1,1,0,4,4,0,26.83,25,55377
1,1,1,0,4,4,0,26.83,27,55377
1,1,1,0,4,4,0,26.83,28,55377
1,1,1,0,4,4,0,26.83,29,55377
1,1,1,0,4,4,0,26.83,40,55377
1,1,1,0,4,4,0,26.83,41,55377
1,1,1,0,4,4,0,26.83,45,55377
1,1,1,0,4,4,0,26.83,46,55377
1,1,1,0,4,4,0,26.83,47,55377
1,1,1,0,4,4,0,26.83,48,55377
1,1,1,0,4,4,0,26.83,49,55377
1,1,1,0,4,3,0,26.83,45,51345
1,1,1,0,4,3,0,26.83,46,51345
1,1,1,0,4,3,0,26.83,47,51345
1,1,1,0,4,3,0,26.83,48,51345
1,1,1,0,4,3,0,26.83,49,51345
5,2,2,1,2,4,1,26.75,4,17131
5,2,2,1,2,4,1,26.75,5,16239
5,2,2,1,2,4,1,26.75,6,16239
5,2,2,1,2,4,1,26.75,7,15525
5,2,2,1,2,4,1,26.75,10,16239
5,2,2,1,2,4,1,26.75,12,14364
5,2,2,1,2,4,1,26.75,13,14186
5,2,4,0,0,3,1,26.75,1,20340
5,2,4,0,0,3,1,26.75,3,10575
5,2,4,1,4,1,1,26.75,3,19597
1,2,2,0,2,1,1,26.75,7,11520
1,2,2,0,2,1,1,26.75,14,9887
1,2,2,0,2,1,1,26.75,21,6414
1,2,2,0,2,1,1,26.75,28,6414
1,2,2,0,2,1,1,26.75,35,4524
1,2,2,0,2,1,1,26.75,42,4524
1,2,5,0,5,1,1,26.75,47,3610
1,5,5,0,5,2,1,26.75,3,10668
1,5,5,0,5,2,1,26.75,4,9828
1,5,5,0,5,2,1,26.75,5,9828
1,5,5,0,5,2,1,26.75,6,9828
1,5,5,0,5,2,1,26.75,7,9828
1,5,5,0,5,2,1,26.75,9,9828
1,5,5,0,5,2,1,26.75,10,9828
1,5,5,0,5,2,1,26.75,11,10143
1,5,5,0,5,2,1,26.75,12,9828
1,5,5,0,5,2,1,26.75,14,6391
1,5,5,0,5,2,1,26.75,15,5366
1,5,5,0,5,2,1,26.75,16,4554
1,5,5,0,5,2,1,26.75,17,4134
1,5,5,0,5,2,1,26.75,18,3819
1,5,5,0,5,2,1,26.75,19,3819
1,5,5,0,5,2,1,26.75,20,4134
1,5,5,0,5,2,1,26.75,21,3819
1,5,5,0,5,2,1,26.75,22,3819
1,5,5,0,5,2,1,26.75,23,3819
1,5,5,0,5,2,1,26.75,24,3819
1,5,5,0,5,2,1,26.75,25,3819
1,5,5,0,5,2,1,26.75,26,3819
1,5,5,0,5,2,1,26.75,27,3819
1,5,5,0,5,2,1,26.75,28,4239
1,5,5,0,5,2,1,26.75,29,3819
1,5,5,0,5,2,1,26.75,30,3819
1,5,5,0,5,2,1,26.75,31,3819
1,5,5,0,5,2,1,26.75,32,3819
1,5,5,0,5,2,1,26.75,33,3819
1,5,5,0,5,2,1,26.75,34,3819
1,5,5,0,5,2,1,26.75,35,3819
1,5,5,0,5,2,1,26.75,36,3819
1,5,5,0,5,2,1,26.75,37,4239
1,5,5,0,5,2,1,26.75,38,3819
1,5,5,0,5,2,1,26.75,39,3819
1,5,5,0,5,2,1,26.75,40,3819
1,5,5,0,5,2,1,26.75,41,3819
1,5,5,0,5,2,1,26.75,42,3819
1,5,5,0,5,2,1,26.75,43,3819
1,5,2,0,5,0,1,26.75,25,6544
1,5,2,0,5,0,1,26.75,32,6544
1,5,2,0,5,0,1,26.75,39,6544
4,5,1,0,4,4,1,26.75,3,7412
4,5,1,0,4,4,1,26.75,5,7412
4,5,1,0,4,4,1,26.75,7,7412
4,5,1,0,4,4,1,26.75,10,7412
4,5,1,0,4,4,1,26.75,12,7412
4,5,1,0,4,4,1,26.75,14,7412
4,5,1,0,4,4,1,26.75,17,5915
4,5,1,0,4,4,1,26.75,19,5915
4,5,1,0,4,4,1,26.75,21,5915
4,5,1,0,4,4,1,26.75,24,5915
4,5,1,0,4,4,1,26.75,26,5915
4,5,1,0,4,4,1,26.75,28,5915
4,5,1,0,4,4,1,26.75,31,4939
4,5,1,0,4,4,1,26.75,33,5567
4,5,1,0,4,4,1,26.75,35,4939
4,5,1,0,4,4,1,26.75,38,4939
4,5,1,0,4,4,1,26.75,40,4939
4,5,1,0,4,4,1,26.75,42,4939
1,5,1,0,4,4,1,26.75,45,4914
1,5,1,0,4,4,1,26.75,47,4914
1,5,1,0,4,4,1,26.75,48,4914
1,5,1,0,4,4,1,26.75,49,4914
5,0,2,0,5,2,1,26.75,44,3346
5,0,2,0,5,2,1,26.75,45,3346
5,0,2,0,5,2,1,26.75,46,3346
5,0,2,0,5,2,1,26.75,47,3346
5,0,2,0,5,2,1,26.75,48,3346
5,0,2,0,5,2,1,26.75,49,8014
5,0,2,0,5,5,1,26.75,2,20728
1,0,2,1,5,5,1,26.75,3,11545
5,0,2,0,5,5,1,26.75,3,15583
1,0,2,1,5,5,1,26.75,15,9050
1,0,2,1,5,5,1,26.75,15,9470
1,0,2,0,5,5,1,26.75,20,6191
1,0,2,0,5,5,1,26.75,22,6191
1,0,2,0,5,5,1,26.75,27,6191
1,0,2,0,5,5,1,26.75,29,6688
1,0,2,0,5,5,1,26.75,34,6191
1,0,2,0,5,5,1,26.75,36,5771
1,0,2,0,5,5,1,26.75,36,6191
1,0,2,0,5,5,1,26.75,41,5771
1,0,2,0,5,5,1,26.75,43,5771
1,0,2,0,5,5,1,26.75,45,5771
1,0,2,0,5,5,1,26.75,47,5771
1,0,2,0,5,5,1,26.75,48,5771
1,0,0,0,2,4,1,26.75,6,15316
5,0,4,0,0,3,1,26.75,5,7813
5,0,4,0,0,3,1,26.75,6,7948
5,0,4,0,0,3,1,26.75,7,8260
5,0,4,0,0,3,1,26.75,8,7948
5,0,4,0,0,3,1,26.75,10,8662
5,0,4,0,0,3,1,26.75,11,7813
5,0,4,0,0,3,1,26.75,12,7813
5,0,4,0,0,3,1,26.75,13,7813
5,0,4,0,0,3,1,26.75,14,7813
5,0,4,0,0,3,1,26.75,15,8260
5,0,4,0,0,3,1,26.75,16,5043
5,0,4,0,0,3,1,26.75,17,5322
5,0,4,0,0,3,1,26.75,18,5322
5,0,4,0,0,3,1,26.75,19,5322
5,0,4,0,0,3,1,26.75,20,5322
5,0,4,0,0,3,1,26.75,21,5322
5,0,4,0,0,3,1,26.75,22,5322
5,0,4,0,0,3,1,26.75,23,5322
5,0,4,0,0,3,1,26.75,24,5322
5,0,4,0,0,3,1,26.75,25,5322
5,0,4,0,0,3,1,26.75,26,5322
5,0,4,0,0,3,1,26.75,27,5322
5,0,4,0,0,3,1,26.75,28,5322
5,0,4,0,0,3,1,26.75,29,5322
5,0,4,0,0,3,1,26.75,30,5322
5,0,4,0,0,3,1,26.75,31,5322
5,0,4,0,0,3,1,26.75,32,5322
5,0,4,0,0,3,1,26.75,33,5322
5,0,4,0,0,3,1,26.75,34,5322
5,0,4,0,0,3,1,26.75,35,5322
5,0,4,0,0,3,1,26.75,36,5322
5,0,4,0,0,3,1,26.75,37,5322
5,0,4,0,0,3,1,26.75,38,5322
5,0,4,0,0,3,1,26.75,39,5322
5,0,4,0,0,3,1,26.75,40,5322
5,0,4,0,0,3,1,26.75,41,5322
5,0,4,0,0,3,1,26.75,42,5322
5,0,4,0,0,3,1,26.75,43,5322
5,0,4,0,0,3,1,26.75,44,5322
5,0,4,0,0,3,1,26.75,45,5322
5,0,4,0,0,3,1,26.75,46,5322
5,0,4,0,0,3,1,26.75,47,5322
5,0,4,0,0,3,1,26.75,48,5322
5,0,4,0,0,3,1,26.75,49,4922
1,0,1,0,4,1,1,26.75,3,14524
1,0,1,0,4,1,1,26.75,17,6444
1,4,0,0,2,2,1,26.75,6,9534
1,4,0,0,2,2,1,26.75,11,12369
1,4,0,0,2,2,1,26.75,13,9954
1,4,0,0,2,2,1,26.75,18,4925
1,4,0,0,2,2,1,26.75,20,4505
1,4,0,0,2,2,1,26.75,25,4505
1,4,0,0,2,2,1,26.75,27,4505
1,4,0,0,2,2,1,26.75,32,4925
1,4,0,0,2,2,1,26.75,34,4505
1,4,0,0,2,2,1,26.75,39,4925
1,4,0,0,2,2,1,26.75,41,4505
1,4,2,0,2,5,1,26.75,8,15312
1,4,1,0,4,5,1,26.75,24,7207
1,4,1,0,4,5,1,26.75,31,7732
1,4,1,0,4,5,1,26.75,38,7732
1,4,0,0,2,0,1,26.75,6,13524
1,4,2,0,5,0,1,26.75,7,12054
1,4,4,0,0,0,1,26.75,8,8904
1,4,4,0,0,0,1,26.75,9,10374
1,4,2,0,5,0,1,26.75,9,12054
1,4,4,0,0,0,1,26.75,11,9534
1,4,0,0,2,0,1,26.75,13,14889
1,4,4,0,0,0,1,26.75,15,6581
1,4,4,0,0,0,1,26.75,16,4891
1,4,4,0,0,0,1,26.75,18,4548
1,4,0,0,2,0,1,26.75,20,7053
1,4,4,0,0,0,1,26.75,22,4891
1,4,4,0,0,0,1,26.75,23,4548
1,4,4,0,0,0,1,26.75,25,4548
1,4,0,0,2,0,1,26.75,27,6633
1,4,4,0,0,0,1,26.75,29,4548
1,4,4,0,0,0,1,26.75,30,6238
1,4,4,0,0,0,1,26.75,32,4548
1,4,0,0,2,0,1,26.75,34,6633
1,4,4,0,0,0,1,26.75,36,4548
1,4,4,0,0,0,1,26.75,37,4548
1,4,4,0,0,0,1,26.75,39,4548
1,4,0,0,2,0,1,26.75,41,6633
1,4,4,0,0,0,1,26.75,43,4548
1,4,1,0,4,3,1,26.75,8,11469
1,4,1,1,4,3,1,26.75,10,11785
1,4,1,1,4,3,1,26.75,13,10545
1,4,1,0,4,3,1,26.75,15,10545
1,4,1,0,4,3,1,26.75,15,11007
1,4,1,1,4,3,1,26.75,15,11323
1,4,1,1,4,3,1,26.75,17,7543
1,4,1,1,4,3,1,26.75,24,6475
1,4,1,1,4,3,1,26.75,29,7123
1,4,1,1,4,3,1,26.75,38,7662
1,4,1,1,4,3,1,26.75,38,8082
1,4,1,1,4,3,1,26.75,43,7123
1,4,4,1,4,3,1,26.75,45,6213
1,4,4,1,4,3,1,26.75,47,6213
5,4,1,0,4,1,1,26.75,2,19089
5,4,1,0,4,1,1,26.75,3,16359
5,4,1,0,4,1,1,26.75,4,13728
